gml_id,fid,name,adresse,oeffnungszeiten,telefon,internet,osm_edit_url,api_features_url
apotheken_nrw.15290423573,"15290423573",Apotheke im Knauber,"Endenicher Straße 120-140, Bonn","Mo-Fr 08:30-20:30; Sa 09:00-20:30",+49 228 512370,"-",https://www.openstreetmap.org/edit?node=5290423573%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15290423573.html
apotheken_nrw.15293710982,"15293710982",Aesculap-Apotheke,"Lübbecker Straße 110, Löhne","Mo,Fr 08:30-18:30, Tu,Th 08:30-19:00, We 08:30-18:00, Sa 08:30-13:00",+49 5732 73504,https://www.aesculap-apo-loehne.de/,https://www.openstreetmap.org/edit?node=5293710982%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15293710982.html
apotheken_nrw.15312082900,"15312082900",Bären-Apotheke,"Sandstraße 43, Ascheberg","-","-","-",https://www.openstreetmap.org/edit?node=5312082900%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15312082900.html
apotheken_nrw.15317089622,"15317089622",allesgut Apotheke am Kulturbahnhof,"Bergiusstraße 1a, Münster","Mo-Fr 08:00-19:00; Sa 09:00-16:00","-",https://www.allesgut-apotheken.de/,https://www.openstreetmap.org/edit?node=5317089622%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15317089622.html
apotheken_nrw.15318932708,"15318932708",Fohlen Apotheke im Nordpark,"Helmut-Grashoff-Straße 4, Mönchengladbach","Tu-Fr 09:00-19:00; Sa 09:00-17:00",+49 2161 5485505,https://www.fohlen-apotheke-nordpark.de/,https://www.openstreetmap.org/edit?node=5318932708%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15318932708.html
apotheken_nrw.15318935786,"15318935786",Schwanenapotheke,"-","Tu 06:00-18:30; We 06:00-19:00; Th,Fr 06:00-20:00; Sa 06:00-13:00","-","-",https://www.openstreetmap.org/edit?node=5318935786%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15318935786.html
apotheken_nrw.15323578909,"15323578909",Apotheke am Bahnhof,"Veybachstraße 18, Euskirchen","Mo-Fr 08:00-18:30; Sa 09:00-14:00","-","-",https://www.openstreetmap.org/edit?node=5323578909%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15323578909.html
apotheken_nrw.15327719383,"15327719383",Rammes Nord Apotheke,"-","-",+49 5971 9866680,"-",https://www.openstreetmap.org/edit?node=5327719383%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15327719383.html
apotheken_nrw.15357076224,"15357076224",Mauritius Apotheke,"Deutscher Platz 1, Weilerswist","Mo-Fr 08:30-13:00,14:30-18:30; We,Sa 08:30-13:00",+49 2254 1607,https://www.mauritiusapotheke-weilerswist.de/,https://www.openstreetmap.org/edit?node=5357076224%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15357076224.html
apotheken_nrw.15364224304,"15364224304",Windmühlen Apotheke,"Wiener Platz 5, Köln","Mo-Fr 08:00-19:00, Sa 08:00-16:00","-",http://www.windmühlen-apotheke-köln.de/,https://www.openstreetmap.org/edit?node=5364224304%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15364224304.html
apotheken_nrw.15370831355,"15370831355",Maxmo Apotheke medicentrum,Dahlener Straße 69,"Mo-Fr 08:00-19:00; Sa 08:00-18:00; PH,Su off","-","-",https://www.openstreetmap.org/edit?node=5370831355%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15370831355.html
apotheken_nrw.15383912685,"15383912685",Guten Tag Apotheke,"Wulfshofstraße 6-8, Dortmund","Mo-Sa 08:00-20:00; Su off","-","-",https://www.openstreetmap.org/edit?node=5383912685%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15383912685.html
apotheken_nrw.15392640733,"15392640733",Burg-Apotheke,"Auf dem Borgkamp 18, Oelde","-","-",https://www.burg-apotheke-stromberg.de/,https://www.openstreetmap.org/edit?node=5392640733%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15392640733.html
apotheken_nrw.15417013252,"15417013252",Bollwerk Apotheke,"Kälkstraße 24, Euskirchen","Mo-Fr 08:00-18:30; Sa 08:30-14:00","-",https://229.apotheken-website-vorschau.de/,https://www.openstreetmap.org/edit?node=5417013252%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15417013252.html
apotheken_nrw.15419123418,"15419123418",Apotheke Zur Herrlichkeit,"Vogt-von-Belle-Platz 6, Issum","Mo-Fr 08:00-13:00,14:30-18:30",+49 2835 4488050,https://herrlicheapotheke.com/,https://www.openstreetmap.org/edit?node=5419123418%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15419123418.html
apotheken_nrw.15422334518,"15422334518",Am Werth,"-","Mo-Fr 07:30-19:00; Sa 08:30-18:00","-","-",https://www.openstreetmap.org/edit?node=5422334518%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15422334518.html
apotheken_nrw.15516997127,"15516997127",Altstädter Apotheke,"Alter Markt 9, Herford","Mo-Fr 08:15-18:30, Sa 08:30-14:00; PH off","-",https://www.altstaedter-apotheke.de/,https://www.openstreetmap.org/edit?node=5516997127%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15516997127.html
apotheken_nrw.15527469979,"15527469979",Rosen Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=5527469979%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15527469979.html
apotheken_nrw.15536605928,"15536605928",Blondel-Apotheke,"-","PH,Su off; Mo,Tu,Th,Fr 08:30-19:00; We 08:30-15:00; Sa off",+49 241 40107150,https://blondel-apotheke.de/,https://www.openstreetmap.org/edit?node=5536605928%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15536605928.html
apotheken_nrw.15578866143,"15578866143",Marien-Apotheke,"Lange Straße 48, Velen","Mo-Fr 08:00-18:30; Sa 08:30-12:30","-",https://www.marienapotheke-ramsdorf.de/,https://www.openstreetmap.org/edit?node=5578866143%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15578866143.html
apotheken_nrw.15588661842,"15588661842",Markt Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=5588661842%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15588661842.html
apotheken_nrw.15594421363,"15594421363",Leopold-Apotheke,"Leopoldstraße 2-4, Lemgo","Mo-Fr 08:00-18:30; Sa 08:00-13:30",+49 5261 94460,https://leopold-apotheke.de,https://www.openstreetmap.org/edit?node=5594421363%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15594421363.html
apotheken_nrw.15595199913,"15595199913",Neffeltal-Apotheke,"Marktplatz 7, Nörvenich","Mo-Fr 08:00-13:00, Mo,Tu,Th,Fr 14:00-18:30, Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=5595199913%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15595199913.html
apotheken_nrw.15602515974,"15602515974",Apotheke am Krankenhaus,"Elisabethstraße 8, Beckum","-","-","-",https://www.openstreetmap.org/edit?node=5602515974%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15602515974.html
apotheken_nrw.15602766348,"15602766348",Dorf Apotheke,"Hauptstraße 34, Bottrop","Mo-Fr 08:00-19:00; Sa 08:00-14:00","-","-",https://www.openstreetmap.org/edit?node=5602766348%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15602766348.html
apotheken_nrw.15627612260,"15627612260",Ludgerus-Apotheke,"Münsterstraße 17, Altenberge","Mo,Tu,Th 08:30-13:00,14:30-19:00; We,Fr 08:30-13:00,14:30-18:30; Sa 09:00-13:00; Su,PH off","-","-",https://www.openstreetmap.org/edit?node=5627612260%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15627612260.html
apotheken_nrw.15639731982,"15639731982",Bacciocco,"Landstraße 36a, Titz","Mo,Tu 08:00-13:00,14:15-18:30; We 08:00-13:00; Th,Fr 08:00-13:00,14:30-18:30; Sa 09:00-13:00;Su, PH ""Notdienst Plan beachten""",+49 2463 7219 ·,https://www.apotheke-bacciocco.de/,https://www.openstreetmap.org/edit?node=5639731982%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15639731982.html
apotheken_nrw.15647166798,"15647166798",Kleeblatt Apotheke,"Berliner Platz 14, Oer-Erkenschwick",Mo-Sa 08:00-20:00,"-","-",https://www.openstreetmap.org/edit?node=5647166798%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15647166798.html
apotheken_nrw.15667212181,"15667212181",Yorkhouse,"Steinfurter Straße 100, Münster","-","-","-",https://www.openstreetmap.org/edit?node=5667212181%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15667212181.html
apotheken_nrw.15683226216,"15683226216",Apotheke Petri,"Horster Straße 137, Gladbeck","Mo-Fr 08:00-19:00; Sa 08:30-14:30","-","-",https://www.openstreetmap.org/edit?node=5683226216%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15683226216.html
apotheken_nrw.15715935110,"15715935110",Antonius-Apotheke,"Hauptstraße 55, Bottrop","Mo-Fr 08:00-19:00; Sa 08:00-14:00",+49 2045 96130,https://www.antonius-apotheke-kirchhellen.de/,https://www.openstreetmap.org/edit?node=5715935110%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15715935110.html
apotheken_nrw.15726430199,"15726430199",Albert-Schweitzer-Apotheke,"-","Mo-Fr 08:00-18:30; Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=5726430199%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15726430199.html
apotheken_nrw.15727472121,"15727472121","-","-","-","-","-",https://www.openstreetmap.org/edit?node=5727472121%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15727472121.html
apotheken_nrw.15732534615,"15732534615",Apotheke im Pradus,"-","-","-","-",https://www.openstreetmap.org/edit?node=5732534615%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15732534615.html
apotheken_nrw.15749355796,"15749355796",Goethe Apotheke,"-","Mo-Fr 08:30-18:30; Sa 08:30-13:00; PH off","-","-",https://www.openstreetmap.org/edit?node=5749355796%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15749355796.html
apotheken_nrw.15756703809,"15756703809",Hubertus-Apotheke,"Grevener Landstraße 5, Greven","-","-","-",https://www.openstreetmap.org/edit?node=5756703809%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15756703809.html
apotheken_nrw.15775574894,"15775574894",Friedrich-Apotheke,"Hattinger Straße 20-22, Sprockhövel","Mo-Fr 08:00-18:30, Sa off","-","-",https://www.openstreetmap.org/edit?node=5775574894%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15775574894.html
apotheken_nrw.15777900657,"15777900657",Phönix Apotheke,"Wellinghofer Straße 97, Dortmund","Mo-Fr 08:00-18:30; Sa 09:30-13:00","-","-",https://www.openstreetmap.org/edit?node=5777900657%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15777900657.html
apotheken_nrw.15783737455,"15783737455",Flora-Apotheke,"-","-",+49 2421 16405,"-",https://www.openstreetmap.org/edit?node=5783737455%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15783737455.html
apotheken_nrw.15839378414,"15839378414",Apotheke am Südring,"-","-","-","-",https://www.openstreetmap.org/edit?node=5839378414%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15839378414.html
apotheken_nrw.15839378561,"15839378561",Engel Apotheke,"-","Mo-Fr 08:00-18:30; Sa 09:00-13:00","-","-",https://www.openstreetmap.org/edit?node=5839378561%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15839378561.html
apotheken_nrw.15840487644,"15840487644",Rosen-Apotheke,"-","Mo-Fr 08:00-19:00; Sa 08:00-15:00; Su,PH off","-",https://rosenapotheke.de/,https://www.openstreetmap.org/edit?node=5840487644%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15840487644.html
apotheken_nrw.15840511773,"15840511773",Carrée Apotheke,Marktallee 19,"Mo-Fr 08:00-18:30; Sa 08:00-13:00","-","-",https://www.openstreetmap.org/edit?node=5840511773%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15840511773.html
apotheken_nrw.15851244085,"15851244085",Rheindorfer-Apotheke,"-","Mo-Fr 08:30-13:00, 15:00-18:30; Sa 08:30-13:00",+49 214 8202252,"-",https://www.openstreetmap.org/edit?node=5851244085%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15851244085.html
apotheken_nrw.15853535386,"15853535386",Opladener Apotheke,"Kölner Straße 36, Leverkusen","Mo-Fr 08:30-18:30; Sa 09:00-14:00; PH off","-","-",https://www.openstreetmap.org/edit?node=5853535386%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15853535386.html
apotheken_nrw.15865111109,"15865111109",ELISANA-Apotheke,"Freiheitsstraße 26, Dorsten","Mo-Fr 08:00-18:30; Sa 08:30-15:00; PH off","-","-",https://www.openstreetmap.org/edit?node=5865111109%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15865111109.html
apotheken_nrw.15871746285,"15871746285",alex apotheke reuschenberg,"Am Reuschenberger Markt 2, Neuss","Mo-Fr 08:00-19:00; Sa 09:00-16:00","-","-",https://www.openstreetmap.org/edit?node=5871746285%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15871746285.html
apotheken_nrw.15883246548,"15883246548","-","-","-","-","-",https://www.openstreetmap.org/edit?node=5883246548%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15883246548.html
apotheken_nrw.15888608499,"15888608499",Stadt Apotheke | Neustraße,"Neustraße 2, Eschweiler","Mo-Fr 08:00-19:00; Sa 08:00-16:00; Su,PH off",+49 2403 502730,https://www.stadtapotheke-eschweiler.de/,https://www.openstreetmap.org/edit?node=5888608499%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15888608499.html
apotheken_nrw.15893961390,"15893961390",Glocken-Apotheke,Hermann-Ehlers-Straße 61b,"-",+49 2241 804689,https://www.glockenapotheke.de/,https://www.openstreetmap.org/edit?node=5893961390%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15893961390.html
apotheken_nrw.15957127185,"15957127185",Ross-Apotheke,"-","Mo,Tu,Th,Fr 08:00-18:30; Sa 09:00-14:00; We 08:00-13:00","-",https://www.ross-apotheke-lage.de/,https://www.openstreetmap.org/edit?node=5957127185%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15957127185.html
apotheken_nrw.15963451061,"15963451061",easyApotheke,"Neue Poststraße 1-3, Siegburg","Mo-Fr 09:00-19:00; Sa 10:00-17:00",+49 2241 86636-20,https://siegburg-city.easyapotheken.de/,https://www.openstreetmap.org/edit?node=5963451061%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15963451061.html
apotheken_nrw.15973309693,"15973309693",Hanse Apotheke,"Spielplatzstraße 5, Lippstadt","Mo,Tu,Th,Fr 08:00-19:00; We 08:00-18:00; Sa 09:00-15:00","-","-",https://www.openstreetmap.org/edit?node=5973309693%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15973309693.html
apotheken_nrw.15989435233,"15989435233",Mühlen Apotheke,"-","-","-","-",https://www.openstreetmap.org/edit?node=5989435233%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/15989435233.html
apotheken_nrw.16011852411,"16011852411",Arminius Apotheke,"Waagestraße 5, Bielefeld","Mo-Tu, Th 08:00-19:00; We, Fr 08:00-18:30; Sa 09:00-14:00",+49 521 98873373,http://www.apotheke-arminius.de,https://www.openstreetmap.org/edit?node=6011852411%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/16011852411.html
apotheken_nrw.16013010983,"16013010983",Sandhasenapotheke,Hünxer Straße 23a,"Mo-Tu 8:30-18:30; We 8:30-13:00; Th-Fr 8:30-18:30; Sa 8:30-13:00","-","-",https://www.openstreetmap.org/edit?node=6013010983%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/16013010983.html
apotheken_nrw.16014069860,"16014069860",Damian-Apotheke,"-","Mo-Fr 08:30-18:30; Sa 09:00-14:00","-","-",https://www.openstreetmap.org/edit?node=6014069860%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/16014069860.html
apotheken_nrw.16029917498,"16029917498",Maxmo,"-","-","-","-",https://www.openstreetmap.org/edit?node=6029917498%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/16029917498.html
apotheken_nrw.16036894174,"16036894174",Apotheke im Kalletal,"-","Mo-Sa 08:00-13:00, Mo,Tu,Th,Fr 15:00-18:00; PH off","-","-",https://www.openstreetmap.org/edit?node=6036894174%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/16036894174.html
apotheken_nrw.16044179244,"16044179244",Humboldt-Apotheke,"Konrad-Adenauer-Straße 36, Köln","Mo,Tu 08:00-13:00, 14:00-18:30; We 08:00-13:00; Th,Fr 08:00-13:00, 14:00-18:30; Sa 08:30-13:00","-","-",https://www.openstreetmap.org/edit?node=6044179244%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/16044179244.html
apotheken_nrw.16050911953,"16050911953",Charly Apotheke,"Alter Postweg 110, Gronau","-",+49 2562 7011330,https://www.charly-apotheke-gronau.de,https://www.openstreetmap.org/edit?node=6050911953%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/16050911953.html
apotheken_nrw.16060818829,"16060818829",Apotheke im Siegburgmed,"Wilhelmstraße 55–63, Siegburg","Mo-Fr 08:00-19:00; Sa 09:00-14:00; PH off",+49 2241 265 230,https://apotheke-im-siegburgmed.de/,https://www.openstreetmap.org/edit?node=6060818829%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/16060818829.html
apotheken_nrw.16080652526,"16080652526",Albertus Magnus Apotheke,"Salierring 17, Köln","Mo-Fr 09:00-19:00; Sa 10:00-14:00",+49 221 316297,https://www.albertusmagnusapo.de/,https://www.openstreetmap.org/edit?node=6080652526%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/16080652526.html
apotheken_nrw.16106992658,"16106992658",Paulinen Apotheke,"Bruchstraße 42, Detmold","Mo-Fr 08:00-18:00; Sa 08:00-13:00",+49 5231 9816625,https://www.medicum-apo.de/paulinen-apotheke/,https://www.openstreetmap.org/edit?node=6106992658%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/16106992658.html
apotheken_nrw.16121707518,"16121707518",Hirsch-Apotheke,"Am Campus 5, Gescher","Mo,Tu 08:00-18:30; We 08:00-13:00; Th,Fr 08:00-18:30; Sa off; Su off","-","-",https://www.openstreetmap.org/edit?node=6121707518%26editor=id,https://geo.kreis-viersen.de/ows/osm-daten/wfs3/collections/apotheken_nrw/items/16121707518.html
