FID,geom,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,building,building:levels,name,roof:shape,type,website,wikidata,osm_id,osm_type,editlink,tutoriallink,email,fax,phone,site,wheelchair,contact:website,isced:level,ref,school:de,source,source:position,addr:suburb,operator,contact:email,contact:facebook,contact:fax,contact:phone,toilets:wheelchair,note,old_name,old_website,operator:type,short_name,wikipedia,addr:place,religion,grades,landuse,alt_name,url,barrier,denomination,name:etymology:wikidata,building:roof,wikimedia_commons,leisure,sport,source:geometry,created_by,check_date,loc_name,fixme,name:etymology:wikipedia,start_date,postal_code,opening_hours,wheelchair:description,building:roof:colour,roof:levels,source:housenumber,description,heritage:website,historic,removed:phone,addr:housename,school,building:first_floor_high,building:waterproof_bulk,source:addr,height,source:address,building:colour,name:en,gesamtschule,surface,construction,fee,operator:website,contact:instagram,internet_access,roof:colour,school:gender,designation,orientierungsstufe,wikipedia:de,building:energy_standard,comment,min_age,polling_station,shelter,access,access:conditional,layer,ele,building:part,name:de,name:lt,level,last_check,office,tennant,sub_ref
OSM_MRN_amenity_school_4326_Point.818,POINT (8.4713084 49.4802585),,,,,,school,,,HFH Hamburger Fern-Hochschule Studienzentrum Mannheim,,,https://www.hamburger-fh.de/studienzentren/mannheim/mannheim-gesundheit-und-pflege/252,,1673030374,node,https://www.openstreetmap.org/node/1673030374,https://learnosm.org/de/beginner/,,+49 621 1294299,+49 621 1294225,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.819,POINT (8.2149752 49.1449904),,,,76863,,school,,,Altes Rathaus,,,https://www.kunstschule-villa-wieser.de/,,1722733368,node,https://www.openstreetmap.org/node/1722733368,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.820,POINT (8.6583681 49.577271),,,,,,school,,,Carl-Orff-Grundschule,,,,,1727256541,node,https://www.openstreetmap.org/node/1727256541,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.821,POINT (8.6265441 49.6346019),Heppenheim,,8,64646,Mainzer Straße,school,,,Siegfriedschule,,,,,1728805984,node,https://www.openstreetmap.org/node/1728805984,https://learnosm.org/de/beginner/,,,,,,,,4649,Förderschule,bs-hessen,osm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.822,POINT (8.6519197 49.5965931),,,,,,school,,,Bergstraßen-Gymnasium,,,,,1751725675,node,https://www.openstreetmap.org/node/1751725675,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.823,POINT (8.6514863 49.5962399),,,,,,school,,,Carl-Engler-Realschule,,,,,1751725676,node,https://www.openstreetmap.org/node/1751725676,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.824,POINT (8.1165124 49.3552625),,,,,,school,,,Grundschule Schöntalschule,,,http://www.schoentalschule.de/,,1829718050,node,https://www.openstreetmap.org/node/1829718050,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.825,POINT (8.1406566 49.3455503),,,,,,school,house,,Hans-Geiger-Schule,,,,,1829760766,node,https://www.openstreetmap.org/node/1829760766,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.826,POINT (8.1377598 49.3224964),,,,,,school,,,Brüder-Grimm-Schule,,,https://www.brueder-grimm-schule.com/,,1829775592,node,https://www.openstreetmap.org/node/1829775592,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.827,POINT (8.6741481 49.3347311),,,5,69181,Pestalozzistraße,school,,,Geschwister-Scholl-Schule,,,,,1877252282,node,https://www.openstreetmap.org/node/1877252282,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,GSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.828,POINT (8.6690641 49.5603824),,,,,,school,,,Friedrich-Realschule,,,,,1889647510,node,https://www.openstreetmap.org/node/1889647510,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.829,POINT (8.4664895 49.4863639),,,,,,school,,,Lernstudio Barbarossa,,,https://www.lernstudio-barbarossa.de/mannheim-mitte,,1998348580,node,https://www.openstreetmap.org/node/1998348580,https://learnosm.org/de/beginner/,mannheim-mitte@lernstudiobarbarossa.de,+49 621 1220107,+49 621 121414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.830,POINT (8.4729573 49.4837516),,,,,,school,,,Kurpfalz ML-Schule,,,http://www.kurpfalz-ml-schule.de/,,2012046206,node,https://www.openstreetmap.org/node/2012046206,https://learnosm.org/de/beginner/,,+49 700 123456-18,+49 700 123456-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.831,POINT (8.4602507 49.4920664),,,,,,school,,,Flow Yogaschule,,,https://www.yogaflow-mannheim.de,,2037827643,node,https://www.openstreetmap.org/node/2037827643,https://learnosm.org/de/beginner/,,,+49 176 62941665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05,,,
OSM_MRN_amenity_school_4326_Point.832,POINT (8.4756339 49.4883515),,,,,,school,,,inlingua,,,https://www.inlingua.de/,,2052498956,node,https://www.openstreetmap.org/node/2052498956,https://learnosm.org/de/beginner/,info@inlingua-mannheim.de,+49 621 1506915,+49 621 150690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.833,POINT (8.4741105 49.4900582),,,,,,school,,,Wing Tsun & Escrima Schule,,,https://wt-mannheim.com/,,2059687722,node,https://www.openstreetmap.org/node/2059687722,https://learnosm.org/de/beginner/,giuseppe.celestino@web.de,,+49 176 61348504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.834,POINT (8.4750905 49.4857212),,,,,,school,,,Lernretter. Institut für Angewandte Lernwissenschaften,,,https://www.lernretter.de/,,2064211812,node,https://www.openstreetmap.org/node/2064211812,https://learnosm.org/de/beginner/,info@lernretter.de,,+49 621 1781948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.835,POINT (8.6344271 49.3952302),Eppelheim,,3,69214,Maximilian-Kolbe-Weg,school,,,Humboldt-Realschule,,,,,2096509657,node,https://www.openstreetmap.org/node/2096509657,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,5-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.836,POINT (8.6343016 49.3949202),Eppelheim,,5,69214,Maximilian-Kolbe-Weg,school,,,Dietrich-Bonhoeffer-Gymnasium,,,https://www.eppelheim.de/dbg/,,2096509664,node,https://www.openstreetmap.org/node/2096509664,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,5-12,,,,,,,,,,,,,,,,,,,,,,,,DBG Eppelheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.837,POINT (8.1827093 49.5853455),,,17,67283,Gasseweg,school,,,Grundschule am Sonnenberg,,,,,2131038184,node,https://www.openstreetmap.org/node/2131038184,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grundschule am Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.838,POINT (8.479473 49.4772084),,,,,,school,,,Staatliches Kolleg Mannheim,,,https://www.staatliches-kolleg-mannheim.de/kontakt.php,,2147483647,node,https://www.openstreetmap.org/node/2189373545,https://learnosm.org/de/beginner/,,+49 621 441730,+49 621 293-6701,,no,,,,,,,,,,,,,,,"Haßel, Nußbaumer, Kaindl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-06,company,,
OSM_MRN_amenity_school_4326_Point.839,POINT (8.4826097 49.4816052),,,,,,school,,,Akademie für Kommunikation,,,https://www.akademie-bw.de/,,2147483647,node,https://www.openstreetmap.org/node/2191133326,https://learnosm.org/de/beginner/,,,+49 621 324709-0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-03,,,
OSM_MRN_amenity_school_4326_Point.840,POINT (8.4807999 49.4772793),,,,,,school,,,Vis-A-Vis - Studio für Gebärdensprache,,,https://www.vis-a-vis-gebaerdensprache.de/,,2147483647,node,https://www.openstreetmap.org/node/2202915924,https://learnosm.org/de/beginner/,,+49 621 43730901,+49 621 43730900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mo, Tu, Th, Fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.841,POINT (8.7308457 49.5937661),Mörlenbach,DE,50,,Weinheimer Straße,school,,,Merkur-Schule Private Schulgesellschaft mbH,,,https://www.merkur-schule-hessen.de/,,2147483647,node,https://www.openstreetmap.org/node/2210500217,https://learnosm.org/de/beginner/,e.kuhne@merkur-schule-hessen.de,+49-6209-796117,+49-6209-796116,,,,,,,,,,Hans-Georg Munninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elke Kuhne,
OSM_MRN_amenity_school_4326_Point.842,POINT (8.6116871 49.4694089),,,,,,school,,,Unterrichtskreis Ladenburg,,,https://www.unterrichtskreis.de/index.php/nachhilfe-ladenburg-nachhilfeunterricht-hausaufgabenbetreuung-lernberatung,,2147483647,node,https://www.openstreetmap.org/node/2257318616,https://learnosm.org/de/beginner/,ladenburg@unterrichtskreis.de,,+49 6203 107655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.843,POINT (8.6105736 49.4705377),,,,,,school,,,Lernzentrum CAPiTO,,,https://www.lernzentrum-capito.de,,2147483647,node,https://www.openstreetmap.org/node/2257409861,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.844,POINT (8.4908797 49.4621008),,,,,,school,,,Internationaler Bund Berufsbildungszentrum,,,,,2147483647,node,https://www.openstreetmap.org/node/2269099052,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.845,POINT (8.4944533 49.4541661),,,,,,school,,,Internationaler Bund,,,,,2147483647,node,https://www.openstreetmap.org/node/2275805523,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.846,POINT (8.4726301 49.5042487),Mannheim,DE,16,68169,Maybachstraße,school,,,Freie Interkulturelle Waldorfschule e.V.,,,https://fiw-mannheim.de/,Q56476970,2147483647,node,https://www.openstreetmap.org/node/2342980617,https://learnosm.org/de/beginner/,,+49 621 3368905,+49 621 30099830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.847,POINT (8.5317036 49.4862668),Mannheim,DE,2a,68259,Neckarstraße,school,,,Schülerscout,,,https://www.schueler-scout.de/,,2147483647,node,https://www.openstreetmap.org/node/2351874836,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.848,POINT (8.5273145 49.4876736),,,,,,school,,,Ballettschule Vita,,,https://ballettschule-vita.de/,,2147483647,node,https://www.openstreetmap.org/node/2361347965,https://learnosm.org/de/beginner/,info@ballettschule-vita.de,,+49 621 3740748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.849,POINT (8.4949562 49.4504829),,,,,,school,,,Perlenwerkstatt,,,http://www.kreative-werkstattweb.de/,,2147483647,node,https://www.openstreetmap.org/node/2373018173,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.850,POINT (8.5028922 49.5249183),Mannheim,DE,8,68305,Anemonenweg,school,,,Gretje-Ahlrichs-Schule,,,https://www.gretje-ahlrichs-schule.de/,,2147483647,node,https://www.openstreetmap.org/node/2382233522,https://learnosm.org/de/beginner/,,,+49 621 2937628,,,,,,,,,,Stadt Mannheim,,,,,,,Eduard-Spranger-Schule,,,,,,,,,SBBZ Lernen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.851,POINT (8.501982 49.5244316),Mannheim,,4,68305,Anemonenweg,school,,,Hermann-Gutzmann-Schule,,,https://gutzmann-schule.de/,,2147483647,node,https://www.openstreetmap.org/node/2382233523,https://learnosm.org/de/beginner/,,,+49-621-2937637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.852,POINT (8.5990707 49.3977722),,,,,,school,,,Die Roten Flügel,,,https://www.dierotenfluegel.de/,,2147483647,node,https://www.openstreetmap.org/node/2389221557,https://learnosm.org/de/beginner/,info@dierotenfluegel.de,+49 6202 272761,+49 6202 272761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.853,POINT (8.3590044 49.5238201),,,,,,school,,,Grundschule,,,,,2147483647,node,https://www.openstreetmap.org/node/2415424905,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.854,POINT (8.3593839 49.52327),Frankenthal (Pfalz),,3,67227,Jakobsplatz,school,,,Integrative Realschule Plus,,,,,2147483647,node,https://www.openstreetmap.org/node/2415428290,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.855,POINT (8.0481327 49.3887304),Neidenfels,,1,67468,Schulstraße,school,,,Gemeinsame Grundschule Neidenfels (und Frankeneck),,,,,2147483647,node,https://www.openstreetmap.org/node/2562499250,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.856,POINT (8.0485914 49.3883473),Neidenfels,,1,67468,Schulstraße,school,,,Gemeinsame Grundschule Neidenfels-Frankeneck,,,,,2147483647,node,https://www.openstreetmap.org/node/2566059536,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.857,POINT (8.050997 49.2101906),,,,,,school,,,"Siebeldingen, Grundschule",,,,,2147483647,node,https://www.openstreetmap.org/node/2702789643,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.858,POINT (8.4712921 49.4802653),,,,,,school,,,Paracelsus Heilpraktikerschule,,,http://www.paracelsus.de/map/ort68/ort68.asp,,2147483647,node,https://www.openstreetmap.org/node/2713644577,https://learnosm.org/de/beginner/,,+49 621 4183231,+49 621 4183232,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.859,POINT (8.8063048 49.384221),Neckargemünd,,25,69151,Im Spitzerfeld,school,,,Stephen-Hawking-Schule,,,https://www.stephenhawkingschule.de/,Q2344470,2147483647,node,https://www.openstreetmap.org/node/2733503641,https://learnosm.org/de/beginner/,,,,,yes,,,,,,,,SRH Schulen GmbH,,,,,yes,,,,,,https://de.wikipedia.org/wiki/Stephen-Hawking-Schule_Neckargemünd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.860,POINT (8.4994991 49.5006529),,,,,,school,,,Bernd-Blindow-Schulen Mannheim,,,https://blindow.de/mannheim-bbs,,2147483647,node,https://www.openstreetmap.org/node/2795808192,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.861,POINT (9.4735487 49.4573244),,,,,,school,,,Grundschule,,,,,2147483647,node,https://www.openstreetmap.org/node/2850470543,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.862,POINT (8.2638488 49.2268672),,,,,,school,,,Waldklassenzimmer,,,,,2147483647,node,https://www.openstreetmap.org/node/2925576001,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zahlreiche Bänke im Freien als Klassenzimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.863,POINT (8.1564733 49.2207317),Landau in der Pfalz,DE,22,76829,Bornheimer Straße,school,,,Grundschule Dammheim,,,http://www.grundschule-dammheim.de/,,2147483647,node,https://www.openstreetmap.org/node/3039912264,https://learnosm.org/de/beginner/,,,+49 6341 134400,,,,,,,,,Dammheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.864,POINT (8.6529077 49.5521165),Weinheim,,53,69469,Wormser Straße,school,,,"Johann-Philipp-Reis-Schule, kaufm. Berufsschule",,,https://www.jprs-weinheim.de/,,2147483647,node,https://www.openstreetmap.org/node/3161729810,https://learnosm.org/de/beginner/,sekretariat@jprs-weinheim.de,,,,,,,,,,,,Land Baden-Württemberg,,,,,,,,,public,,,,,,,,,,,,,,,,,,2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.865,POINT (8.3719897 49.3727673),,,,,,school,,,Realschule Plus,,,,,2147483647,node,https://www.openstreetmap.org/node/3389058775,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2059114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.866,POINT (8.3709538 49.3726538),,,,,,school,,,Paul-von-Denis Gymnasium,,,,,2147483647,node,https://www.openstreetmap.org/node/3389059558,https://learnosm.org/de/beginner/,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,Q2059114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.867,POINT (8.3724793 49.3732843),,,,,,school,,,Fachoberschule (Technische Informatik) Schifferstadt,,,,,2147483647,node,https://www.openstreetmap.org/node/3389059597,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.868,POINT (9.2744714 49.397244),,,,,,school,,,Schefflenztalschule,,,,,2147483647,node,https://www.openstreetmap.org/node/3546984485,https://learnosm.org/de/beginner/,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.869,POINT (8.2504304 49.0480528),Wörth am Rhein,DE,2,76744,Zeisigweg,school,,,Grundschule Dorschberg,,,https://www.gs-dorschberg.de/,,2147483647,node,https://www.openstreetmap.org/node/3656605951,https://learnosm.org/de/beginner/,,,+49 7271 131520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.870,POINT (8.4291816 49.6855646),,,,,,school,,,Surfschule,,,,,2147483647,node,https://www.openstreetmap.org/node/3689603986,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,windsurfing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.871,POINT (8.7504455 49.5269349),Gorxheimertal,,381,69517,Hauptstraße,school,,,Daumbergschule,,,,,2147483647,node,https://www.openstreetmap.org/node/3741216513,https://learnosm.org/de/beginner/,,,,,,,,,,,,Trösel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.872,POINT (8.6796502 49.4086393),,,,,,school,,,Marie-Marcks-Schule,,,https://www.marie-marcks-schule.de/,,2147483647,node,https://www.openstreetmap.org/node/4044036722,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,Käthe-Kollwitz-Förderschule,,,MMS,,,,,,,,,,Q1256920,crosspitched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.873,POINT (8.6803556 49.4086323),,,,,,school,,,Wilckens-Schule,,,https://www.wilckensschule-heidelberg.de,,2147483647,node,https://www.openstreetmap.org/node/4044044530,https://learnosm.org/de/beginner/,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1733379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_school_4326_Point.874,POINT (8.4795146 49.4771744),,,,,,school,,,Helene-Lange-Schule - Fröbel-Seminar,,,https://www.helene-lange-schule-mannheim.de/die-schule.html,,2147483647,node,https://www.openstreetmap.org/node/4104460838,https://learnosm.org/de/beginner/,,,+49 621 293-6527,,no,,,,,,,,,,,,,,,Santander Service Center Mannheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2016-04-06,,,
OSM_MRN_amenity_school_4326_Point.875,POINT (8.4728806 49.4815569),,,,,,school,,,Max-Hachenburg-Schule Außenstelle,,,,,2147483647,node,https://www.openstreetmap.org/node/4122718259,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
